"Date" "0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23"
"219" "05-JUL-2022" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
"220" "04-JUL-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"221" "03-JUL-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"222" "02-JUL-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"223" "01-JUL-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"224" "30-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"225" "29-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"226" "28-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"227" "27-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"228" "26-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"229" "25-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"230" "24-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"231" "23-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"232" "22-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"233" "21-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"234" "20-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"235" "19-JUN-2022" 0 0 0 0 1 3 0 0 0 0 0 0 1 0 0 5 0 0 0 0 1 1 0 0
"236" "18-JUN-2022" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0
"237" "17-JUN-2022" 0 0 0 0 0 0 0 2 5 2 2 1 0 0 0 1 3 2 1 1 0 0 0 1
"238" "16-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"239" "15-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"240" "14-JUN-2022" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"241" "13-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 11 1 0 0 0 0 0 0 0 0
"242" "12-JUN-2022" 0 0 0 0 0 0 0 1 0 3 3 2 0 0 0 0 0 0 0 0 0 1 0 1
"243" "11-JUN-2022" 2 1 1 2 0 0 0 0 0 0 0 1 0 0 2 1 0 0 0 3 0 1 0 0
"244" "10-JUN-2022" 7 13 15 6 2 0 0 0 0 0 0 2 11 10 15 9 28 19 19 20 11 13 10 11
"245" "09-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 38 16 1 2 2 3
"246" "08-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"247" "07-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"248" "06-JUN-2022" 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"249" "05-JUN-2022" 5 5 2 0 0 0 0 0 0 0 0 1 0 1 0 0 2 1 0 0 2 5 6 1
"250" "04-JUN-2022" 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 9 7 4 1 6 4 6 2
"251" "03-JUN-2022" 0 0 0 0 2 0 0 0 1 3 0 0 0 0 0 2 2 2 3 0 1 0 0 0
"252" "02-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"253" "01-JUN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"254" "31-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"255" "30-MAY-2022" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"256" "29-MAY-2022" 4 7 6 3 2 0 0 0 0 0 1 0 1 3 0 0 0 0 0 0 0 1 0 0
"257" "28-MAY-2022" 0 0 0 0 0 0 1 0 0 0 0 1 6 16 5 1 17 1 0 0 0 0 0 1
"258" "27-MAY-2022" 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0
"259" "26-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"260" "25-MAY-2022" 0 0 2 3 4 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"261" "24-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"262" "23-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"263" "22-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"264" "21-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"265" "20-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"266" "19-MAY-2022" 0 0 0 0 0 0 0 0 2 2 4 0 5 1 4 0 7 0 0 0 0 0 0 0
"267" "18-MAY-2022" 0 0 0 0 11 11 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"268" "17-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"269" "16-MAY-2022" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"270" "15-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 3 4 8 0 0 0 0 0 0 0 0 0 0
"271" "14-MAY-2022" 1 3 13 13 11 2 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"272" "13-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 5 6 7 5 7 3 1
"273" "12-MAY-2022" 0 0 0 0 0 0 0 0 7 12 7 2 1 1 3 5 0 0 0 0 0 0 0 0
"274" "11-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"275" "10-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"276" "09-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1
"277" "08-MAY-2022" 0 0 0 0 0 0 0 0 0 1 0 10 1 2 0 0 1 0 3 1 0 0 0 0
"278" "07-MAY-2022" 5 1 6 26 3 0 1 4 0 0 2 0 1 0 0 0 0 0 0 1 1 0 0 0
"279" "06-MAY-2022" 0 1 1 0 10 3 2 1 8 5 1 2 4 3 20 4 2 0 0 5 9 0 0 0
"280" "05-MAY-2022" 0 0 0 0 3 6 8 9 8 6 9 11 9 2 2 0 0 0 0 0 0 0 0 0
"281" "04-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"282" "03-MAY-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"283" "02-MAY-2022" 0 0 0 1 2 0 1 0 0 2 1 0 0 9 21 1 1 1 0 0 0 0 0 0
"284" "01-MAY-2022" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"285" "30-APR-2022" 7 10 7 2 2 0 1 0 0 0 1 3 0 28 2 1 15 5 0 0 0 0 1 0
"286" "29-APR-2022" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 14 8 2 5
"287" "28-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 5 2 2 0 0 0 0 2 4
"288" "27-APR-2022" 0 0 0 0 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"289" "26-APR-2022" 0 0 0 0 0 0 0 0 0 0 1 0 4 1 13 1 0 1 0 0 0 0 0 0
"290" "25-APR-2022" 0 0 0 0 0 2 4 0 2 7 2 0 0 0 0 0 0 0 2 0 0 1 1 0
"291" "24-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"292" "23-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"293" "22-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"294" "21-APR-2022" 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
"295" "20-APR-2022" 0 0 0 0 0 0 0 0 0 2 5 2 3 8 0 0 1 0 0 0 0 0 1 11
"296" "19-APR-2022" 1 0 0 0 1 1 6 5 1 3 6 2 2 1 1 1 0 0 0 0 0 0 2 0
"297" "18-APR-2022" 0 0 0 0 0 0 0 0 0 0 4 5 4 4 17 10 5 0 0 0 0 0 0 0
"298" "17-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"299" "16-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 1 0 0 0 0 0 0 0 0
"300" "15-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"301" "14-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 5 0 12 1 0 0 0 0
"302" "13-APR-2022" 4 4 2 3 1 1 0 0 0 0 1 2 9 12 0 0 2 0 0 10 4 0 0 0
"303" "12-APR-2022" 0 3 14 0 3 2 0 0 0 0 2 8 1 2 17 0 0 15 0 6 0 0 2 4
"304" "11-APR-2022" 11 12 5 8 11 9 20 15 15 9 7 2 1 0 0 0 0 0 0 0 0 0 0 0
"305" "10-APR-2022" 1 4 0 0 0 0 0 0 0 0 0 1 1 0 8 3 2 3 4 6 10 8 8 8
"306" "09-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 3
"307" "08-APR-2022" 0 0 0 4 3 0 0 0 0 0 0 1 1 0 1 1 0 4 1 0 0 0 0 0
"308" "07-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"309" "06-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"310" "05-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"311" "04-APR-2022" 7 6 8 12 8 3 3 1 0 0 1 0 0 0 0 2 0 2 0 0 0 0 0 0
"312" "03-APR-2022" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 6 5 5 7 9
"313" "02-APR-2022" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"314" "01-APR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 1 22 4
"315" "31-MAR-2022" 0 0 0 0 0 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"316" "30-MAR-2022" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"317" "29-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"318" "28-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"319" "27-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"320" "26-MAR-2022" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"321" "25-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"322" "24-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"323" "23-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"324" "22-MAR-2022" 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"325" "21-MAR-2022" 1 2 3 2 3 5 4 3 5 5 5 4 4 9 4 3 9 4 3 2 3 4 3 3
"326" "20-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
"327" "19-MAR-2022" 0 0 2 0 5 3 3 3 1 0 0 4 1 1 0 0 0 0 0 0 0 0 0 0
"328" "18-MAR-2022" 0 0 2 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"329" "17-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 1
"330" "16-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"331" "15-MAR-2022" 0 0 10 1 2 1 0 0 0 0 0 7 1 0 0 0 0 0 0 0 0 0 0 0
"332" "14-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 8 4 3 2 1 1 0
"333" "13-MAR-2022" 0 0 5 8 5 4 4 1 0 2 0 0 1 0 6 8 2 0 1 0 0 0 0 0
"334" "12-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 5 1 0 4 8 2 0
"335" "11-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"336" "10-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"337" "09-MAR-2022" 6 4 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"338" "08-MAR-2022" 0 0 0 0 0 0 0 0 2 4 2 3 4 4 3 3 1 1 0 0 2 0 0 5
"339" "07-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"340" "06-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"341" "05-MAR-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"342" "04-MAR-2022" 0 0 3 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"343" "03-MAR-2022" 3 0 1 0 0 0 0 0 0 0 0 0 0 3 3 2 2 0 4 0 0 0 0 0
"344" "02-MAR-2022" 2 0 0 4 8 4 1 3 2 1 1 4 4 1 1 2 1 2 2 3 13 6 5 5
"345" "01-MAR-2022" 12 13 6 3 1 0 0 0 0 0 0 4 1 0 15 5 5 0 0 7 1 4 0 2
"346" "28-FEB-2022" 4 8 10 6 4 3 3 3 17 27 26 6 3 1 0 0 1 0 0 0 0 0 2 10
"347" "27-FEB-2022" 1 2 2 1 0 0 0 0 0 0 0 1 3 1 6 10 5 4 0 1 1 0 0 1
"348" "26-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 1 0 0 2 1
"349" "25-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"350" "24-FEB-2022" 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"351" "23-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"352" "22-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"353" "21-FEB-2022" 0 0 0 0 2 3 2 1 1 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0
"354" "20-FEB-2022" 0 3 1 0 3 1 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 1 0 4
"355" "19-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"356" "18-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"357" "17-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"358" "16-FEB-2022" 0 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"359" "15-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"360" "14-FEB-2022" 0 0 0 0 0 3 0 2 2 19 0 0 4 0 8 1 2 1 0 0 0 0 0 0
"361" "13-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"362" "12-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"363" "11-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"364" "10-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"365" "09-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"366" "08-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"367" "07-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"368" "06-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"369" "05-FEB-2022" 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"370" "04-FEB-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"371" "03-FEB-2022" 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"372" "02-FEB-2022" 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 1 1
"373" "01-FEB-2022" 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 3 3 1 0
"374" "31-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 0 0 0 0 0 0
"375" "30-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 16 2 4 0 0 0 0
"376" "29-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"377" "28-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"378" "27-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"379" "26-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"380" "25-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"381" "24-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"382" "23-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"383" "22-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"384" "21-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"385" "20-JAN-2022" 6 6 1 3 1 0 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"386" "19-JAN-2022" 0 1 0 1 0 0 2 4 3 3 3 2 2 4 6 2 2 4 4 5 5 6 6 6
"387" "18-JAN-2022" 0 0 1 3 0 0 3 1 1 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0
"388" "17-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"389" "16-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"390" "15-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"391" "14-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"392" "13-JAN-2022" 0 0 0 0 2 0 7 1 0 2 2 9 0 1 0 1 0 1 0 0 1 0 1 0
"393" "12-JAN-2022" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"394" "11-JAN-2022" 0 0 0 0 0 1 2 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"395" "10-JAN-2022" 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"396" "09-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"397" "08-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"398" "07-JAN-2022" 7 3 0 1 0 4 18 1 3 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"399" "06-JAN-2022" 4 1 5 5 6 11 16 8 8 1 0 0 0 0 0 0 3 0 0 1 0 4 2 1
"400" "05-JAN-2022" 0 0 0 1 2 1 11 6 1 5 6 9 10 10 11 9 6 7 12 16 14 3 3 8
"401" "04-JAN-2022" 0 0 0 0 0 3 1 1 4 0 0 0 3 4 1 1 4 1 1 9 6 6 3 1
"402" "03-JAN-2022" 23 29 24 41 21 12 12 3 6 9 5 0 3 2 5 0 1 2 0 2 0 0 0 0
"403" "02-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 6
"404" "01-JAN-2022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"405" "31-DEC-2021" 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"406" "30-DEC-2021" 0 1 0 0 0 0 2 8 2 0 0 1 0 3 3 1 4 1 0 3 2 0 0 0
"407" "29-DEC-2021" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"408" "28-DEC-2021" 0 0 1 1 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"409" "27-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1
"410" "26-DEC-2021" 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0
"411" "25-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"412" "24-DEC-2021" 0 0 0 15 22 10 2 4 13 3 0 2 1 1 3 2 2 1 0 0 1 3 1 0
"413" "23-DEC-2021" 13 4 8 2 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
"414" "22-DEC-2021" 0 0 0 0 0 0 0 0 1 0 0 0 0 6 3 5 3 3 0 0 0 0 0 0
"415" "21-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 1 0
"416" "20-DEC-2021" 2 7 7 2 2 13 4 4 3 5 4 5 2 0 0 0 1 0 0 0 0 0 0 1
"417" "19-DEC-2021" 9 8 8 3 2 2 1 1 0 4 6 6 4 4 4 3 3 7 10 9 11 2 0 2
"418" "18-DEC-2021" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 30 16 10 14 20 24 17
"419" "17-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 0
"420" "16-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"421" "15-DEC-2021" 0 0 0 0 0 0 0 0 5 5 3 3 2 0 6 1 3 0 2 0 5 7 7 3
"422" "14-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"423" "13-DEC-2021" 2 11 8 3 0 0 0 0 3 3 3 0 0 0 0 1 0 2 1 0 0 0 0 0
"424" "12-DEC-2021" 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 3 10 2 1 2
"425" "11-DEC-2021" 3 4 8 13 9 8 11 7 5 8 9 13 9 4 8 3 0 1 2 0 0 0 0 0
"426" "10-DEC-2021" 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"427" "09-DEC-2021" 0 0 0 0 0 1 0 0 0 0 2 1 4 1 0 1 0 0 0 0 0 0 0 0
"428" "08-DEC-2021" 0 0 0 0 0 0 0 0 2 2 1 0 0 0 0 4 0 0 0 0 0 0 0 0
"429" "07-DEC-2021" 4 1 3 1 1 0 0 1 1 0 0 0 0 1 2 4 1 1 1 1 2 0 0 0
"430" "06-DEC-2021" 0 2 0 0 2 6 9 8 8 5 1 11 2 1 2 1 1 3 1 1 2 3 2 2
"431" "05-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"432" "04-DEC-2021" 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 2 0 0 0 3 3 4 2 0
"433" "03-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"434" "02-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"435" "01-DEC-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"436" "30-NOV-2021" 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"437" "29-NOV-2021" 2 2 8 8 7 0 1 0 0 0 0 0 3 3 2 0 0 0 0 0 0 0 0 0
"438" "28-NOV-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
"439" "27-NOV-2021" 0 0 0 0 0 0 0 0 0 0 0 3 0 0 9 12 0 0 0 0 0 0 0 0
"440" "26-NOV-2021" 11 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0
"441" "25-NOV-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 8
"442" "24-NOV-2021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"443" "23-NOV-2021" 0 0 0 9 1 0 2 4 2 2 2 10 0 0 0 5 0 0 0 0 0 0 0 0
